host_id,host_status,score,match_id,match_date,guest_id,Season,goals_for,goals_against
347,Lost,1:3 ,3589260,2021-12-01,969,2021,1,3 
347,Win,1:0 ,3589583,2022-05-14,1420,2021,1,0 
347,Lost,0:2 ,3588844,2021-09-12,1095,2021,0,2 
347,Win,4:1 ,3589290,2021-12-12,1158,2021,4,1 
347,equal,1:1 ,3589526,2022-04-17,3524,2021,1,1 
347,equal,1:1 ,3589142,2021-10-30,618,2021,1,1 
347,equal,3:3 ,3589204,2021-11-21,40,2021,3,3 
40,Lost,2:3 ,3589166,2021-11-06,583,2021,2,3 
40,Lost,0:1 ,3589322,2022-01-07,244,2021,0,1 
40,equal,1:1 ,3589398,2022-02-20,162,2021,1,1 
40,equal,1:1 ,3589097,2021-09-26,273,2021,1,1 
40,Lost,0:1 ,3589561,2022-05-01,417,2021,0,1 
40,Win,4:3 ,3589351,2022-01-23,667,2021,4,3 
40,Lost,2:3 ,3588840,2021-09-12,826,2021,2,3 
40,equal,2:2 ,3589272,2021-12-05,1041,2021,2,2 
40,equal,1:1 ,3589117,2021-10-17,995,2021,1,1 
40,Lost,2:3 ,3589302,2021-12-22,1082,2021,2,3 
40,Lost,1:2 ,3589222,2021-11-28,3911,2021,1,2 
40,Win,3:2 ,3589138,2021-10-31,1421,2021,3,2 
40,Lost,0:2 ,3589457,2022-03-20,969,2021,0,2 
40,equal,1:1 ,3588814,2021-08-22,1420,2021,1,1 
40,Lost,0:2 ,3589428,2022-03-06,1095,2021,0,2 
40,equal,0:0 ,3589581,2022-05-14,1158,2021,0,0 
40,Lost,0:2 ,3588764,2021-08-08,3524,2021,0,2 
40,equal,2:2 ,3589535,2022-04-20,618,2021,2,2 
40,Win,3:1 ,3589498,2022-04-10,347,2021,3,1 
5,equal,1:1 ,3615120,2021-11-07,46,2021,1,1 
5,Lost,0:1 ,3614713,2021-12-19,6195,2021,0,1 
5,equal,0:0 ,3614754,2022-01-23,506,2021,0,0 
5,Win,2:0 ,3614545,2021-09-12,398,2021,2,0 
5,Win,3:1 ,3614523,2022-01-06,12,2021,3,1 
5,Win,1:0 ,3614882,2022-05-01,430,2021,1,0 
5,Win,2:0 ,3614903,2022-05-15,800,2021,2,0 
5,Win,3:2 ,3614598,2021-10-16,276,2021,3,2 
5,Win,1:0 ,3614620,2021-10-26,416,2021,1,0 
5,Lost,1:3 ,3614670,2021-11-28,6574,2021,1,3 
5,equal,1:1 ,3614793,2022-02-25,410,2021,1,1 
5,equal,0:0 ,3614833,2022-04-04,1025,2021,0,0 
5,Win,1:0 ,3614812,2022-03-12,749,2021,1,0 
5,Win,1:0 ,3614774,2022-02-13,1038,2021,1,0 
5,Lost,1:2 ,3614742,2022-01-17,3522,2021,1,2 
5,Win,2:0 ,3614692,2021-12-04,380,2021,2,0 
5,Win,4:1 ,3614537,2021-08-29,1390,2021,4,1 
5,Win,2:0 ,3614863,2022-04-15,252,2021,2,0 
5,Win,2:0 ,3614565,2021-09-22,607,2021,2,0 
46,Lost,1:2 ,3614761,2022-02-05,5,2021,1,2 
46,Win,3:2 ,3614662,2021-11-21,6195,2021,3,2 
46,equal,1:1 ,3614610,2021-10-24,506,2021,1,1 
46,Win,2:1 ,3614732,2022-01-09,398,2021,2,1 
46,Win,3:1 ,3614872,2022-04-23,12,2021,3,1 
46,equal,1:1 ,3614822,2022-03-19,430,2021,1,1 
46,equal,2:2 ,3614575,2021-09-25,800,2021,2,2 
46,Win,2:0 ,3614842,2022-04-09,276,2021,2,0 
46,Win,1:0 ,3614723,2021-12-22,416,2021,1,0 
46,Lost,0:2 ,3614781,2022-02-20,6574,2021,0,2 
46,Win,2:0 ,3614632,2021-10-31,410,2021,2,0 
46,Win,6:1 ,3614554,2021-09-18,1025,2021,6,1 
46,Win,4:2 ,3614891,2022-05-06,749,2021,4,2 
46,Win,3:0 ,3614911,2022-05-22,1038,2021,3,0 
46,Win,2:0 ,3614682,2021-12-01,3522,2021,2,0 
46,Win,5:0 ,3614802,2022-03-04,380,2021,5,0 
46,Win,4:0 ,3614701,2021-12-12,1390,2021,4,0 
46,Win,4:0 ,3614509,2021-08-21,252,2021,4,0 
46,Win,2:1 ,3614752,2022-01-22,607,2021,2,1 
6195,Lost,0:1 ,3614804,2022-03-06,5,2021,0,1 
6195,equal,1:1 ,3614775,2022-02-12,46,2021,1,1 
6195,Win,2:1 ,3614546,2021-09-11,506,2021,2,1 
6195,Win,4:0 ,3614671,2021-11-28,398,2021,4,0 
6195,equal,1:1 ,3614864,2022-04-18,12,2021,1,1 
6195,Lost,2:3 ,3614843,2022-04-10,430,2021,2,3 
6195,Lost,2:3 ,3614693,2021-12-04,800,2021,2,3 
6195,equal,1:1 ,3615121,2021-11-07,276,2021,1,1 
6195,Win,1:0 ,3614599,2021-10-17,416,2021,1,0 
6195,Win,6:1 ,3614883,2022-04-30,6574,2021,6,1 
6195,Win,2:1 ,3614824,2022-03-19,410,2021,2,1 
6195,Win,3:0 ,3614621,2021-10-28,1025,2021,3,0 
6195,Lost,0:1 ,3614702,2021-12-12,749,2021,0,1 
6195,Win,1:0 ,3614733,2022-01-09,1038,2021,1,0 
6195,Lost,0:1 ,3719028,2021-12-22,3522,2021,0,1 
6195,Win,4:1 ,3614755,2022-01-23,380,2021,4,1 
6195,Win,2:0 ,3614578,2021-09-26,1390,2021,2,0 
6195,Win,3:0 ,3614904,2022-05-15,252,2021,3,0 
6195,Win,2:0 ,3614510,2021-08-22,607,2021,2,0 
506,equal,1:1 ,3614555,2021-09-19,5,2021,1,1 
506,Lost,0:1 ,3614831,2022-04-03,46,2021,0,1 
506,equal,1:1 ,3614521,2022-01-06,6195,2021,1,1 
506,equal,2:2 ,3614902,2022-05-16,398,2021,2,2 
506,Win,1:0 ,3614596,2021-10-17,12,2021,1,0 
506,Win,1:0 ,3615118,2021-11-06,430,2021,1,0 
506,Lost,0:1 ,3614669,2021-11-27,800,2021,0,1 
506,Win,2:0 ,3614762,2022-02-06,276,2021,2,0 
506,equal,1:1 ,3614782,2022-02-18,416,2021,1,1 
506,Lost,1:2 ,3614618,2021-10-27,6574,2021,1,2 
506,Win,2:0 ,3614741,2022-01-15,410,2021,2,0 
506,equal,1:1 ,3614861,2022-04-16,1025,2021,1,1 
506,Lost,0:1 ,3614535,2021-08-28,749,2021,0,1 
506,Win,3:2 ,3614576,2021-09-26,1038,2021,3,2 
506,Win,1:0 ,3614803,2022-03-06,3522,2021,1,0 
506,Win,2:0 ,3614823,2022-03-20,380,2021,2,0 
506,Win,2:0 ,3614724,2021-12-21,1390,2021,2,0 
506,Win,2:0 ,3614691,2021-12-05,252,2021,2,0 
506,Win,2:1 ,3614881,2022-05-01,607,2021,2,1 
398,Lost,1:2 ,3614873,2022-04-24,5,2021,1,2 
398,Win,3:1 ,3614597,2021-10-16,46,2021,3,1 
398,Lost,1:2 ,3614792,2022-02-27,6195,2021,1,2 
398,Lost,0:2 ,3614663,2021-11-20,506,2021,0,2 
398,Win,3:2 ,3614577,2021-09-26,12,2021,3,2 
398,Win,1:0 ,3614619,2021-10-27,430,2021,1,0 
398,equal,0:0 ,3614753,2022-01-22,800,2021,0,0 
398,equal,3:3 ,3614912,2022-05-21,276,2021,3,3 
398,equal,1:1 ,3614862,2022-04-16,416,2021,1,1 
398,Win,2:1 ,3614832,2022-04-02,6574,2021,2,1 
398,equal,4:4 ,3614683,2021-12-02,410,2021,4,4 
398,Win,3:0 ,3614773,2022-02-12,1025,2021,3,0 
398,equal,3:3 ,3614522,2022-01-06,749,2021,3,3 
398,Win,2:0 ,3614892,2022-05-07,1038,2021,2,0 
398,Win,6:1 ,3614536,2021-08-28,3522,2021,6,1 
398,Win,3:0 ,3615119,2021-11-07,380,2021,3,0 
398,equal,2:2 ,3614556,2021-09-19,1390,2021,2,2 
398,Win,3:1 ,3614712,2021-12-17,252,2021,3,1 
398,Win,1:0 ,3614811,2022-03-14,607,2021,1,0 
12,Lost,1:2 ,3614633,2021-10-31,5,2021,1,2 
12,Lost,0:3 ,3614694,2021-12-04,46,2021,0,3 
12,equal,0:0 ,3614611,2021-10-24,6195,2021,0,0 
12,Lost,3:4 ,3614734,2022-01-09,506,2021,3,4 
12,Win,3:0 ,3614825,2022-03-20,398,2021,3,0 
12,Win,3:1 ,3614511,2021-08-22,430,2021,3,1 
12,Win,1:0 ,3614805,2022-03-05,800,2021,1,0 
12,equal,2:2 ,3614783,2022-02-19,276,2021,2,2 
12,Win,1:0 ,3614672,2021-11-28,416,2021,1,0 
12,Win,2:1 ,3614547,2021-09-12,6574,2021,2,1 
12,Win,1:0 ,3614566,2021-09-23,410,2021,1,0 
12,equal,0:0 ,3614884,2022-05-01,1025,2021,0,0 
12,Win,2:0 ,3614588,2021-10-03,749,2021,2,0 
12,equal,1:1 ,3718405,2021-12-22,1038,2021,1,1 
12,Win,2:0 ,3614703,2021-12-13,3522,2021,2,0 
12,Win,2:1 ,3614844,2022-04-10,380,2021,2,1 
12,Win,1:0 ,3614743,2022-01-16,1390,2021,1,0 
12,equal,0:0 ,3614763,2022-02-05,252,2021,0,0 
12,equal,1:1 ,3614905,2022-05-14,607,2021,1,1 
430,Win,4:3 ,3614659,2021-11-20,5,2021,4,3 
430,Lost,1:3 ,3614564,2021-09-21,46,2021,1,3 
430,Lost,1:2 ,3614586,2021-10-03,6195,2021,1,2 
430,Win,2:0 ,3614909,2022-05-21,506,2021,2,0 
430,Lost,0:3 ,3614760,2022-02-05,398,2021,0,3 
430,Win,2:0 ,3614888,2022-05-09,12,2021,2,0 
430,Win,1:0 ,3614780,2022-02-20,800,2021,1,0 
430,equal,1:1 ,3614800,2022-03-06,276,2021,1,1 
430,Win,2:1 ,3614532,2021-08-28,416,2021,2,1 
430,equal,2:2 ,3614711,2021-12-19,6574,2021,2,2 
430,Lost,0:4 ,3614520,2022-04-27,410,2021,0,4 
430,Win,1:0 ,3614809,2022-03-13,1025,2021,1,0 
430,Win,1:0 ,3614829,2022-04-03,749,2021,1,0 
430,Win,3:1 ,3614679,2021-11-30,1038,2021,3,1 
430,Win,3:0 ,3614629,2021-10-31,3522,2021,3,0 
430,Win,4:0 ,3614698,2021-12-11,380,2021,4,0 
430,Win,3:0 ,3614608,2021-10-24,1390,2021,3,0 
430,Win,6:0 ,3614740,2022-01-17,252,2021,6,0 
430,Win,1:0 ,3614860,2022-04-16,607,2021,1,0 
800,Lost,2:3 ,3614583,2021-10-03,5,2021,2,3 
800,equal,0:0 ,3614738,2022-01-16,46,2021,0,0 
800,Lost,1:3 ,3614828,2022-04-03,6195,2021,1,3 
800,equal,1:1 ,3614769,2022-02-13,506,2021,1,1 
800,equal,2:2 ,3614627,2021-10-30,398,2021,2,2 
800,Lost,1:4 ,3614708,2021-12-18,12,2021,1,4 
800,Lost,1:2 ,3614541,2021-09-11,430,2021,1,2 
800,Lost,1:2 ,3614858,2022-04-18,276,2021,1,2 
800,equal,4:4 ,3614518,2022-04-27,416,2021,4,4 
800,Win,2:1 ,3614561,2021-09-21,6574,2021,2,1 
800,equal,1:1 ,3614606,2021-10-24,410,2021,1,1 
800,equal,0:0 ,3614531,2021-08-28,1025,2021,0,0 
800,Lost,0:1 ,3614908,2022-05-21,749,2021,0,1 
800,Win,4:0 ,3614788,2022-02-28,1038,2021,4,0 
800,Win,5:2 ,3614657,2021-11-20,3522,2021,5,2 
800,equal,1:1 ,3614878,2022-05-02,380,2021,1,1 
800,Lost,1:2 ,3614758,2022-02-06,1390,2021,1,2 
800,equal,0:0 ,3614808,2022-03-13,252,2021,0,0 
800,Win,4:0 ,3614677,2021-11-30,607,2021,4,0 
276,Lost,1:3 ,3614890,2022-05-08,5,2021,1,3 
276,Lost,1:3 ,3614534,2021-08-27,46,2021,1,3 
276,Lost,1:2 ,3614810,2022-03-13,6195,2021,1,2 
276,Win,2:1 ,3614631,2021-10-30,506,2021,2,1 
276,Win,4:1 ,3614609,2021-10-24,398,2021,4,1 
276,Win,3:2 ,3614553,2021-09-19,12,2021,3,2 
276,equal,1:1 ,3718646,2021-12-22,430,2021,1,1 
276,Lost,1:2 ,3614700,2021-12-12,800,2021,1,2 
276,Lost,0:1 ,3614901,2022-05-14,416,2021,0,1 
276,Lost,2:3 ,3614508,2021-08-21,6574,2021,2,3 
276,Win,4:0 ,3614772,2022-02-13,410,2021,4,0 
276,Win,2:1 ,3614751,2022-01-21,1025,2021,2,1 
276,Win,2:1 ,3614661,2021-11-22,749,2021,2,1 
276,equal,1:1 ,3614871,2022-04-23,1038,2021,1,1 
276,Win,4:0 ,3614587,2021-10-03,3522,2021,4,0 
276,Lost,1:2 ,3614731,2022-01-09,380,2021,1,2 
276,equal,0:0 ,3614681,2021-11-30,1390,2021,0,0 
276,Win,1:0 ,3614830,2022-04-04,252,2021,1,0 
276,Win,3:1 ,3614791,2022-02-27,607,2021,3,1 
416,equal,0:0 ,3614846,2022-04-10,5,2021,0,0 
416,equal,1:1 ,3614816,2022-03-13,46,2021,1,1 
416,Lost,0:1 ,3614896,2022-05-07,6195,2021,0,1 
416,Lost,0:1 ,3614592,2021-10-02,506,2021,0,1 
416,equal,1:1 ,3614570,2021-09-23,398,2021,1,1 
416,Lost,0:3 ,3614916,2022-05-20,12,2021,0,3 
416,Win,4:0 ,3614735,2022-01-10,430,2021,4,0 
416,Lost,1:2 ,3614513,2021-08-21,800,2021,1,2 
416,Win,1:0 ,3614717,2021-12-19,276,2021,1,0 
416,equal,1:1 ,3614757,2022-01-23,6574,2021,1,1 
416,Win,2:1 ,3614666,2021-11-22,410,2021,2,1 
416,Win,2:1 ,3614705,2021-12-12,1025,2021,2,1 
416,equal,2:2 ,3614686,2021-12-02,749,2021,2,2 
416,Win,3:0 ,3614636,2021-10-30,1038,2021,3,0 
416,Win,2:1 ,3614876,2022-04-23,3522,2021,2,1 
416,Win,4:0 ,3614550,2021-09-12,380,2021,4,0 
416,Lost,1:2 ,3614797,2022-02-27,1390,2021,1,2 
416,Win,3:2 ,3614615,2021-10-22,252,2021,3,2 
416,Lost,1:2 ,3614777,2022-02-12,607,2021,1,2 
6574,Lost,0:3 ,3614914,2022-05-22,5,2021,0,3 
6574,Lost,1:2 ,3614591,2021-10-02,46,2021,1,2 
6574,equal,2:2 ,3614685,2021-12-01,6195,2021,2,2 
6574,Lost,1:2 ,3614875,2022-04-25,506,2021,1,2 
6574,Win,2:1 ,3614704,2021-12-12,398,2021,2,1 
6574,equal,2:2 ,3614776,2022-02-13,12,2021,2,2 
6574,Win,2:1 ,3614795,2022-02-26,430,2021,2,1 
6574,Win,2:1 ,3614845,2022-04-10,800,2021,2,1 
6574,Lost,2:4 ,3614746,2022-01-16,276,2021,2,4 
6574,Lost,0:1 ,3614558,2021-09-17,416,2021,0,1 
6574,equal,1:1 ,3614894,2022-05-07,410,2021,1,1 
6574,Lost,0:3 ,3614727,2021-12-22,1025,2021,0,3 
6574,Lost,1:2 ,3614635,2021-10-31,749,2021,1,2 
6574,equal,0:0 ,3614539,2021-08-29,1038,2021,0,0 
6574,Win,4:1 ,3614826,2022-03-18,3522,2021,4,1 
6574,Win,1:0 ,3614579,2021-09-26,380,2021,1,0 
6574,equal,2:2 ,3614665,2021-11-21,1390,2021,2,2 
6574,equal,1:1 ,3614526,2022-01-06,252,2021,1,1 
6574,Win,3:1 ,3614614,2021-10-23,607,2021,3,1 
410,equal,1:1 ,3614706,2021-12-11,5,2021,1,1 
410,Lost,1:2 ,3614887,2022-05-01,46,2021,1,2 
410,Lost,0:4 ,3614559,2021-09-20,6195,2021,0,4 
410,equal,2:2 ,3614514,2021-08-22,506,2021,2,2 
410,equal,1:1 ,3614786,2022-02-20,398,2021,1,1 
410,equal,1:1 ,3614817,2022-03-13,12,2021,1,1 
410,Lost,0:1 ,3614581,2021-09-26,430,2021,0,1 
410,Lost,2:6 ,3614736,2022-01-09,800,2021,2,6 
410,equal,1:1 ,3614624,2021-10-27,276,2021,1,1 
410,Win,2:0 ,3614766,2022-02-06,416,2021,2,0 
410,Win,3:2 ,3615124,2021-11-07,6574,2021,3,2 
410,equal,1:1 ,3614601,2021-10-17,1025,2021,1,1 
410,Win,4:1 ,3614867,2022-04-16,749,2021,4,1 
410,Win,2:1 ,3614806,2022-03-05,1038,2021,2,1 
410,Lost,2:3 ,3614907,2022-05-14,3522,2021,2,3 
410,Lost,0:1 ,3751557,2022-04-20,380,2021,0,1 
410,Win,5:1 ,3614837,2022-04-03,1390,2021,5,1 
410,equal,0:0 ,3614675,2021-11-28,252,2021,0,0 
410,Win,3:0 ,3614540,2021-08-27,607,2021,3,0 
1025,Lost,2:4 ,3614607,2021-10-23,5,2021,2,4 
1025,Win,2:1 ,3614519,2022-04-27,46,2021,2,1 
1025,Lost,0:2 ,3614739,2022-01-17,6195,2021,0,2 
1025,Lost,0:2 ,3614709,2021-12-18,506,2021,0,2 
1025,Win,3:0 ,3614584,2021-10-03,398,2021,3,0 
1025,Win,1:0 ,3614678,2021-12-01,12,2021,1,0 
1025,Lost,2:3 ,3614688,2021-12-05,430,2021,2,3 
1025,Lost,0:1 ,3614818,2022-03-20,800,2021,0,1 
1025,Win,1:0 ,3614542,2021-09-13,276,2021,1,0 
1025,equal,0:0 ,3614798,2022-03-06,416,2021,0,0 
1025,Lost,1:3 ,3614898,2022-05-15,6574,2021,1,3 
1025,equal,2:2 ,3614868,2022-04-24,410,2021,2,2 
1025,equal,0:0 ,3614759,2022-02-06,749,2021,0,0 
1025,Win,2:0 ,3614838,2022-04-11,1038,2021,2,0 
1025,Win,2:1 ,3614778,2022-02-21,3522,2021,2,1 
1025,Win,3:2 ,3614505,2021-08-22,380,2021,3,2 
1025,Win,2:0 ,3614628,2021-11-01,1390,2021,2,0 
1025,equal,2:2 ,3614562,2021-09-21,252,2021,2,2 
1025,Lost,0:1 ,3614658,2021-11-21,607,2021,0,1 
749,Lost,2:4 ,3614720,2021-12-22,5,2021,2,4 
749,Lost,0:2 ,3614617,2021-10-27,46,2021,0,2 
749,Win,3:2 ,3614869,2022-04-24,6195,2021,3,2 
749,Lost,2:3 ,3614789,2022-02-26,506,2021,2,3 
749,Lost,1:3 ,3614507,2021-08-21,398,2021,1,3 
749,Lost,2:4 ,3614749,2022-01-23,12,2021,2,4 
749,Win,2:1 ,3614668,2021-11-27,430,2021,2,1 
749,Lost,1:4 ,3614594,2021-10-17,800,2021,1,4 
749,equal,1:1 ,3614820,2022-03-20,276,2021,1,1 
749,Lost,1:3 ,3614880,2022-05-01,416,2021,1,3 
749,Lost,1:5 ,3614729,2022-01-09,6574,2021,1,5 
749,Win,3:1 ,3614690,2021-12-06,410,2021,3,1 
749,Win,4:2 ,3614573,2021-09-26,1025,2021,4,2 
749,Lost,0:3 ,3614551,2021-09-19,1038,2021,0,3 
749,equal,0:0 ,3614840,2022-04-09,3522,2021,0,0 
749,equal,1:1 ,3614900,2022-05-14,380,2021,1,1 
749,equal,1:1 ,3614770,2022-02-13,1390,2021,1,1 
749,equal,2:2 ,3615117,2021-11-05,252,2021,2,2 
749,Lost,1:2 ,3614544,2021-09-11,607,2021,1,2 
1038,Lost,0:1 ,3614512,2021-08-23,5,2021,0,1 
1038,equal,2:2 ,3614548,2021-09-12,46,2021,2,2 
1038,Lost,0:4 ,3614568,2021-09-23,6195,2021,0,4 
1038,Lost,1:3 ,3614814,2022-03-12,506,2021,1,3 
1038,Lost,1:3 ,3614695,2021-12-05,398,2021,1,3 
1038,Lost,0:1 ,3614835,2022-04-03,12,2021,0,1 
1038,Win,4:1 ,3614906,2022-05-16,430,2021,4,1 
1038,Lost,1:3 ,3614622,2021-10-27,800,2021,1,3 
1038,Win,3:1 ,3614673,2021-11-27,276,2021,3,1 
1038,Lost,1:2 ,3614745,2022-01-15,416,2021,1,2 
1038,Win,4:0 ,3614765,2022-02-06,6574,2021,4,0 
1038,equal,3:3 ,3614590,2021-10-03,410,2021,3,3 
1038,Lost,1:2 ,3615122,2021-11-07,1025,2021,1,2 
1038,Win,2:0 ,3614785,2022-02-19,749,2021,2,0 
1038,Win,2:1 ,3614613,2021-10-22,3522,2021,2,1 
1038,Lost,1:2 ,3614865,2022-04-16,380,2021,1,2 
1038,Lost,1:2 ,3614525,2022-01-06,1390,2021,1,2 
1038,Win,1:0 ,3614885,2022-04-30,252,2021,1,0 
1038,equal,1:1 ,3614715,2021-12-19,607,2021,1,1 
3522,Lost,1:2 ,3614580,2021-09-25,5,2021,1,2 
3522,Lost,1:3 ,3614866,2022-04-15,46,2021,1,3 
3522,Lost,0:3 ,3614915,2022-05-22,6195,2021,0,3 
3522,Lost,2:3 ,3614569,2021-09-22,506,2021,2,3 
3522,Lost,3:4 ,3614886,2022-04-30,398,2021,3,4 
3522,Lost,0:1 ,3614796,2022-02-27,12,2021,0,1 
3522,Lost,1:2 ,3615128,2022-02-14,430,2021,1,2 
3522,Lost,1:3 ,3614895,2022-05-08,800,2021,1,3 
3522,Lost,1:2 ,3614527,2022-01-06,276,2021,1,2 
3522,Win,1:0 ,3615123,2021-11-06,416,2021,1,0 
3522,equal,2:2 ,3614696,2021-12-05,6574,2021,2,2 
3522,Lost,0:1 ,3614549,2021-09-12,410,2021,0,1 
3522,Lost,0:1 ,3614674,2021-11-28,1025,2021,0,1 
3522,equal,1:1 ,3614716,2021-12-19,749,2021,1,1 
3522,Win,1:0 ,3614756,2022-01-23,1038,2021,1,0 
3522,Win,2:1 ,3614600,2021-10-16,380,2021,2,1 
3522,Win,2:0 ,3614815,2022-03-12,1390,2021,2,0 
3522,equal,1:1 ,3614623,2021-10-26,252,2021,1,1 
3522,Win,1:0 ,3614836,2022-04-02,607,2021,1,0 
380,equal,2:2 ,3614784,2022-02-19,5,2021,2,2 
380,Lost,0:5 ,3614714,2021-12-17,46,2021,0,5 
380,Lost,0:1 ,3614634,2021-10-31,6195,2021,0,1 
380,Lost,0:2 ,3614684,2021-11-30,506,2021,0,2 
380,Lost,0:3 ,3614744,2022-01-15,398,2021,0,3 
380,Lost,0:4 ,3614538,2021-08-29,12,2021,0,4 
380,Win,2:1 ,3614874,2022-04-24,430,2021,2,1 
380,Lost,0:1 ,3614557,2021-09-18,800,2021,0,1 
380,equal,2:2 ,3614567,2021-09-22,276,2021,2,2 
380,Lost,0:1 ,3614834,2022-04-02,416,2021,0,1 
380,equal,2:2 ,3614813,2022-03-12,6574,2021,2,2 
380,Lost,0:4 ,3614913,2022-05-22,410,2021,0,4 
380,equal,1:1 ,3614794,2022-02-26,1025,2021,1,1 
380,Lost,2:4 ,3614612,2021-10-23,749,2021,2,4 
380,Lost,0:2 ,3614664,2021-11-21,1038,2021,0,2 
380,equal,2:2 ,3614764,2022-02-07,3522,2021,2,2 
380,equal,1:1 ,3614893,2022-05-08,1390,2021,1,1 
380,Win,1:0 ,3614589,2021-10-02,252,2021,1,0 
380,Win,2:1 ,3614524,2022-05-05,607,2021,2,1 
1390,Lost,0:1 ,3614819,2022-03-19,5,2021,0,1 
1390,Lost,1:3 ,3614899,2022-05-15,46,2021,1,3 
1390,equal,1:1 ,3614779,2022-02-21,6195,2021,1,1 
1390,Lost,1:2 ,3614839,2022-04-09,506,2021,1,2 
1390,Lost,0:3 ,3614799,2022-03-05,398,2021,0,3 
1390,Lost,1:2 ,3614616,2021-10-27,12,2021,1,2 
1390,equal,1:1 ,3614748,2022-01-23,430,2021,1,1 
1390,Lost,1:2 ,3615116,2021-11-06,800,2021,1,2 
1390,Lost,1:2 ,3614879,2022-04-30,276,2021,1,2 
1390,equal,1:1 ,3614689,2021-12-06,416,2021,1,1 
1390,Win,1:0 ,3614859,2022-04-16,6574,2021,1,0 
